ZIP	census_county_2010	census_state_2010	STATE	ChildrenHHCount	length_of_residence	children_ind	head_hh_age_code	GE_LATITUDE_2010	GE_LONGITUDE_2010
15433	499	58	SD	2	62	0	I	38.59942725308525	-117.95057641128507
70301	137	35	KY	2	14	0	C	45.2802571987044	-94.20737548857485
64119	463	54	OR	3	26	1	E	43.13883568590845	-97.1997918253291
50209	576	53	RI	1	7	1	G	41.906548295140965	-87.94659120186964
32069	353	55	KY	5	56	1	C	46.012040663478004	-115.96643954996239
83140	412	12	DE	9	20	0	C	44.22514587745063	-82.43543271018123
19448	263	23	HI	12	69	0	C	35.7226227247088	-92.55983183944466
70225	207	36	IL	7	9	0	I	37.22927146866638	-110.68952714387413
70018	180	45	DC	5	67	1	H	47.84345221363424	-113.30686732902501
14275	464	23	AZ	0	29	0	M	33.1155225330603	-91.49537722865176
42418	371	37	CA	1	32	0	C	36.19864431605679	-88.8715825274956
54477	488	37	DC	0	8	1	J	41.10215394842375	-95.01610360136382
95571	364	57	NV	6	46	1	F	36.07455495897479	-87.14495412833185
59151	403	36	OR	2	64	0	I	38.94221606495733	-100.86568606266246
21380	242	30	DC	6	61	0	K	40.36710662654374	-114.28865069558816
72065	384	15	MI	13	42	1	K	39.16553553331634	-80.73027098789004
20906	110	41	ME	10	32	1	B	32.59596222728797	-100.10253677619212
36275	469	53	NJ	5	60	0	B	44.36100946762194	-82.38095678186176
52765	285	56	IL	11	57	1	M	46.68753102063661	-122.50280250895324
14105	251	42	NY	1	6	1	J	38.90496309152597	-118.15846009967782
27981	291	03	NE	15	25	1	A	33.31078274170714	-92.09422259641795
28048	234	33	NJ	0	3	0	M	32.84971358079798	-87.46064557617515
86155	141	25	NJ	2	8	0	I	44.76561445397362	-73.80924783619167
32509	426	05	GA	4	60	0	I	38.781184041400195	-81.85187020244615
86355	252	44	MS	10	59	1	J	34.379194306170284	-109.36631812808747
61776	032	03	OH	7	5	0	J	41.76111924260839	-90.3892263410265
11932	080	36	KS	12	36	0	H	36.8870301813363	-97.69075283062243
99177	071	33	NE	7	30	1	L	38.831480693980495	-83.81609350747871
91733	284	41	KS	14	62	1	H	31.14942342512768	-84.92506104271698
43871	252	50	MT	7	10	0	D	43.11458061635386	-109.51626638114095
88052	384	08	NY	4	16	1	E	35.46806371809741	-85.90016352142229
25416	524	15	MA	9	16	0	H	26.357660652433708	-98.1055535024801
70632	112	58	KS	9	22	1	L	47.124512000729865	-105.91287805303463
70998	001	18	MT	5	39	1	A	43.969533043960354	-116.01599351582838
26567	337	00	RI	5	23	1	H	39.59612360043228	-104.45077679915364
35922	220	45	ND	3	46	1	F	45.03646438938256	-67.27565135772088
41553	058	29	OR	2	17	1	E	47.08922825391018	-96.26511136353476
64538	428	30	SC	0	31	0	C	46.188845416285545	-118.84677818514157
21988	253	26	DC	9	9	0	L	32.07457858837679	-103.42818579990511
19815	215	37	AZ	2	42	0	F	41.56733011135837	-80.5108327825897
83001	293	36	KY	8	34	1	L	38.8194479226287	-104.86955573645776
14961	139	58	CA	12	17	0	F	43.25505026067322	-120.15900383411177
31495	280	07	VA	5	37	0	G	37.50820687104254	-109.540832681484
18858	173	08	HI	13	45	0	B	35.68883964467989	-118.43713494787093
91972	087	23	PA	15	61	1	A	36.488589591260435	-88.7114750790241
46562	361	53	RI	7	9	1	F	35.82590469196919	-79.75693156544253
70066	382	13	UT	6	46	0	C	46.828434127792704	-124.07988657334336
82096	218	39	MN	6	59	1	F	38.84672014643121	-109.58365262333542
84560	530	53	FL	13	46	0	D	48.033730450968335	-119.13829338106308
95136	381	49	FL	12	23	1	E	41.00295965631333	-114.64241220527063
32047	517	20	WY	6	67	0	I	43.7164795119027	-98.51024169937818
34481	065	26	CT	10	40	0	D	31.993509922636186	-108.7680249048645
75885	276	42	IN	9	64	0	I	33.99425277874208	-85.28774280420558
24284	385	52	HI	14	51	0	F	34.07961505734788	-100.65685565988609
10331	423	37	AK	6	35	0	H	45.43984614425085	-98.85484818298359
62978	501	08	WY	0	8	0	F	40.74517987542329	-123.95894725437515
17375	518	58	NV	7	51	1	A	41.829963182985644	-90.98157372222053
95333	453	59	TN	3	26	0	D	45.76616538301307	-84.55264674062249
89828	176	22	RI	14	19	0	M	44.514383332748	-93.13359834151605
24966	543	50	OR	0	31	1	B	37.09807600162174	-106.40170379048968
87508	105	16	GA	9	48	1	G	28.81960178396286	-96.51875011086935
77096	293	31	FL	1	23	1	J	47.6545890874895	-103.73280807079539
76295	182	01	WV	12	70	1	H	34.07284424682335	-85.44324167226031
13169	432	56	ME	8	61	0	D	41.89452290313814	-79.51816106997947
57167	034	29	NE	9	31	1	E	47.039424183672594	-89.0231495235537
82470	157	25	WA	11	65	0	E	40.50535264352956	-114.97593455293854
54185	087	49	TX	3	17	0	G	48.48182253633746	-100.6431477955628
24299	253	16	WV	12	10	1	E	39.545416819630404	-88.46579214822617
73294	354	59	UT	14	33	0	L	30.908135297938173	-99.89370513493277
93535	265	26	MN	15	12	1	J	45.04248560058555	-85.29941400992593
87068	528	21	IL	1	43	0	C	36.45348463031127	-97.47687162785168
92270	483	17	ME	6	43	0	H	40.7709603855989	-88.82077631720846
81460	047	58	IN	15	19	1	J	40.69838340236376	-86.72917870369213
49947	561	00	DC	8	35	0	D	44.964168483280176	-103.97468004076619
13614	259	09	SD	4	35	0	H	39.241108788637185	-109.87706218574442
80501	071	19	NY	9	56	1	K	30.89918087125047	-101.92250048647942
66449	346	59	IL	12	14	0	J	42.11654959877554	-123.52098810256234
99573	164	00	IA	11	23	1	F	30.21372567813414	-85.55216956901558
75145	472	08	MI	14	21	0	G	30.087904067301846	-91.01273478513383
29094	139	36	CO	10	34	0	K	35.91669462080995	-75.6031459852198
68946	049	05	SD	5	7	0	F	43.286150142039844	-84.99611263100137
61267	043	21	DE	2	47	1	G	43.7248333877307	-88.51511090844335
94857	294	31	NJ	1	16	0	B	37.2520283525743	-94.74387177615334
35436	264	02	AZ	14	29	0	D	47.70580500589924	-100.19979169500928
75605	074	47	HI	14	3	0	C	30.557647400139768	-81.9025461864686
72831	529	59	MO	2	50	1	C	41.67286837733678	-103.95554444088948
35835	343	53	ME	7	0	1	J	38.863373402658844	-87.32525725197848
63068	227	58	NV	5	12	1	M	34.60343848948603	-93.4111059325889
82055	215	22	VT	10	10	1	E	35.71779719916665	-90.46827680228678
11678	058	45	VT	13	60	0	K	45.40650654952344	-70.08333093639105
28295	088	42	KS	12	45	1	G	39.06899680526811	-116.21307591070615
75659	260	02	NJ	14	18	0	G	33.43265271705837	-111.73231472905516
72404	313	30	CT	5	30	0	L	39.74395252418006	-118.83910396051799
23557	584	50	DE	15	38	0	M	39.20237975869428	-111.99962660648147
86803	392	24	TX	13	24	0	E	37.1939332946018	-101.14707557953693
66384	248	28	MT	6	48	1	B	44.22791236685292	-108.12858519925388
46471	199	33	MI	10	41	0	J	39.701603819999036	-101.98909898811607
28518	438	54	PA	6	48	1	K	36.373351511297784	-97.50069428412316
11793	076	28	ND	15	14	1	K	35.57306954940834	-81.41330864765293
38237	473	45	AZ	11	11	1	G	41.977164285779864	-97.68064175968426
99807	300	15	UT	13	15	1	C	36.17629272777182	-78.40633115318779
32967	072	39	ME	15	59	0	A	36.51134726896218	-80.16068709965634
36963	205	38	NJ	1	6	0	M	43.732336120357175	-75.03166147736806
52009	497	31	DE	0	55	1	L	43.808356700024	-99.18697287224234
94933	068	25	OH	2	36	1	M	34.46769487731851	-101.1129463529898
31275	081	22	VT	12	0	0	A	32.37727166404481	-86.22525712750584
85675	410	15	AR	5	49	1	B	31.629301768239742	-86.94891413509262
26864	112	13	WV	15	47	1	C	45.69877272248768	-96.88654436764358
89516	385	04	MS	11	21	1	C	40.21436772230194	-85.15916867543027
30140	572	59	OR	9	16	0	E	38.57389961294671	-94.90870062265385
47860	541	37	RI	0	22	0	L	36.10643373152492	-117.76060895732537
64842	423	28	WA	9	5	0	A	41.84202613359567	-123.70432093224596
72188	136	42	DC	2	64	0	E	33.29954832971605	-114.75745568054171
16726	051	59	NV	14	4	1	G	35.76903907909632	-94.91168707691372
39332	558	18	UT	11	0	0	H	31.901694810880503	-81.08182342446328
61879	245	18	IA	11	12	1	E	27.5333678407871	-81.36732322711022
37123	446	57	SD	9	28	1	E	32.69616612046783	-91.484797395242
65112	129	57	HI	14	12	0	M	34.29656111108027	-84.8051671895381
22704	364	13	OR	11	4	0	H	39.1842409717564	-89.0488790200986
45753	046	09	WY	8	3	1	I	39.847545032177955	-100.71572106785973
84495	217	43	CT	5	46	1	G	33.57461002159148	-106.22293682786534
20139	430	51	GA	10	30	1	E	32.73412073206943	-101.06454797676494
14985	499	51	FL	4	67	1	F	45.44101663259696	-90.91793249547322
55431	443	22	SD	10	4	0	L	39.323733343410765	-87.62360406379186
80130	363	52	VT	14	54	0	H	33.47875738297553	-96.60006371510327
97690	051	07	WY	0	54	0	A	40.297068402335654	-107.03692271513509
13276	032	20	NV	2	2	0	A	28.51930632738366	-98.38597519772935
23767	556	22	IL	9	24	0	C	33.139352303749	-90.45857962231872
11379	446	29	DC	6	10	1	B	36.29616968787703	-107.14378877266071
60767	438	04	MI	3	9	1	I	32.85477975944213	-111.34299831302329
58154	531	39	MT	11	48	0	I	48.61454766658497	-106.13200819086315
19956	434	29	MO	9	54	0	C	37.2488432277274	-112.44573220284116
80812	548	44	AK	12	64	0	D	43.527761295492425	-99.83619617675154
54618	070	55	ID	12	49	1	L	45.27485660528229	-99.22976960949048
33524	535	47	MD	13	41	0	K	28.602837605602787	-82.58787182949911
95376	453	09	SC	7	58	1	G	37.293464675559804	-81.42280190448696
33452	338	53	MI	3	35	0	K	44.82222986740358	-74.99928694977626
77510	387	09	SC	9	65	0	D	42.66261989309929	-115.00782236723325
71357	280	47	KS	0	53	1	L	32.96352249054598	-105.66721892109474
60785	316	40	WA	6	23	0	I	45.114408747868985	-104.13008294008215
24297	122	09	NE	14	34	1	M	41.46913044642777	-100.5078974934596
26844	143	36	NJ	0	56	1	A	39.008868198897716	-93.21536008373502
64050	575	10	WA	9	29	0	F	43.495479211433256	-72.23183895360219
38594	445	43	TX	1	57	0	E	31.020474550495816	-101.01949160035709
88317	158	44	TX	13	39	0	L	41.48055002324608	-107.48161101987097
56700	080	40	NH	11	28	1	E	42.999680120020415	-114.45174642361019
12775	075	03	CA	9	36	1	J	41.466067055860115	-109.57764205833465
68942	134	17	CT	0	31	1	B	36.59085156387249	-81.11285643282248
12777	586	47	AL	4	16	0	G	45.848893034276344	-88.89776982744638
93416	383	26	WV	13	24	0	C	40.9379884502533	-116.29655559534449
31719	128	00	KS	15	58	1	C	42.946863474983275	-88.03608227998393
97661	039	25	NY	1	44	0	H	35.560568669031895	-79.84509122141822
53157	532	37	UT	6	5	1	F	34.3614217210526	-94.88782009852665
13206	274	20	HI	1	45	0	C	37.53505952927056	-101.06447510028859
29246	379	05	WI	12	10	0	B	41.55250177215676	-90.13815469187924
80468	049	03	IN	9	28	0	E	39.79682189957413	-123.42966459177839
96545	352	36	AZ	8	58	1	F	47.962032967943614	-89.31453173286712
92851	518	29	MI	7	53	1	C	39.87387301389337	-89.65695658628538
73831	181	12	ND	14	37	0	I	39.63093687903123	-81.12179047018124
55658	267	51	RI	4	52	0	M	42.56952073428039	-85.3622377701416
39678	026	02	WY	6	23	0	K	42.05792361909532	-95.88178101390223
87066	018	13	CT	7	32	1	I	41.16040085105425	-96.55662188713345
38599	472	23	OR	2	17	0	L	42.169091602552726	-104.91935571921917
76320	366	31	WY	4	6	0	J	38.582372965092496	-83.32554466574463
85854	598	54	AZ	4	19	0	J	33.05941629251373	-107.25692449996674
65272	163	55	AZ	7	10	0	H	37.42369611627525	-114.00841850928076
85809	423	32	ND	3	39	1	H	41.81052101959284	-84.79098948672797
63960	058	42	ME	6	57	0	K	38.11839911354658	-109.28022307614879
37506	207	45	ID	0	8	1	M	29.38216326066273	-95.0902108313767
61613	589	53	KS	3	31	1	A	45.356560360638525	-118.40424388946943
30855	077	16	DE	15	15	1	C	39.368837300352446	-120.33476522678164
67544	262	59	RI	5	52	0	K	32.552722096926175	-117.07912215693386
72369	423	04	GA	5	46	1	J	38.44594259219764	-121.731588957097
35031	140	36	OH	1	38	1	L	46.37193740378579	-113.78326125627358
61950	575	41	OH	15	11	1	M	45.161916726856845	-114.59394864105984
33361	580	42	MT	7	61	1	I	33.63229184614904	-83.72800954973408
29022	375	31	KY	1	54	1	M	43.94616000717894	-111.57302250351916
64367	443	40	WI	2	9	0	F	43.94369368702747	-73.33852673935428
26359	274	11	FL	11	22	0	I	43.08292841409806	-121.75754960910324
41651	510	59	UT	3	30	0	I	39.464615589556665	-99.73527593008052
15521	242	54	MD	9	7	1	B	33.34354937052558	-89.14842940836385
72642	299	57	ME	7	66	1	A	40.86649242394559	-88.40109697357673
48236	046	33	UT	12	57	0	K	40.99645168558153	-93.48685868969086
91027	568	45	IN	15	30	1	B	31.222823129326045	-91.09193225861526
56977	063	48	OH	10	13	0	L	44.38608612126665	-85.71320509143632
92489	111	53	LA	13	61	1	E	48.11562892286463	-118.95580990299185
40801	562	34	FL	13	59	1	B	41.29186533136418	-115.19613673297943
64108	047	43	ID	7	23	0	L	45.415484754470825	-98.55014397396997
23743	125	41	SC	9	37	0	I	44.41359289709611	-110.69649504837002
93172	364	17	DE	2	55	1	E	44.847878380216464	-86.53917491191793
33176	016	35	ME	7	10	0	K	44.95788221069383	-104.21317613513958
32666	503	01	MN	14	67	0	C	33.9365970621298	-107.90379342416264
93810	598	47	NC	4	67	0	H	39.83361144634917	-106.95270679409089
59624	282	00	AL	11	28	0	G	27.50682798110343	-97.93294387502549
90006	098	11	WA	14	65	0	L	38.3849760190702	-109.76392333088806
38078	086	43	NH	11	54	1	M	31.763643558668505	-96.3087708910289
30396	305	33	PA	1	5	1	H	42.679896552794425	-94.06391983111348
47979	411	58	NE	12	47	0	C	46.80059979773005	-88.55267709726255
19964	540	25	SC	12	16	1	E	36.198386894935204	-97.0399004273167
24403	459	31	NV	11	27	0	I	34.215600603234655	-81.22381503718091
24861	060	28	VT	6	59	0	I	36.62736940336757	-103.83518697400935
93975	517	38	CO	9	59	0	J	42.32885763105193	-106.16151932779256
12319	363	41	FL	10	17	0	M	35.093353143829546	-93.57421440158816
56808	599	13	WA	7	69	1	L	42.225457227574296	-71.51473206285664
13121	006	17	NC	4	53	0	I	43.81757002563833	-107.41869860534376
33222	387	17	MO	3	16	0	H	30.24221962366991	-96.19247343041297
66685	035	37	MD	14	16	1	J	38.18124669605689	-106.98051539745396
38913	089	49	FL	12	0	0	C	30.859646239606082	-88.45721473587554
71914	020	50	TX	13	9	0	C	38.35529323824801	-107.50875267708938
29167	597	47	NY	8	37	1	I	47.17651147281067	-110.90151899843804
36145	454	27	LA	15	19	0	D	47.94542223545416	-104.09819873920921
41945	052	53	TX	4	2	1	I	33.57486586190879	-115.98859821189195
76021	591	44	ND	10	0	1	G	39.63815091067357	-76.13323075693918
40723	597	13	FL	11	46	0	M	47.48837328027702	-114.1744655811338
95507	595	42	OH	2	51	0	J	43.78908188418319	-94.18371191500518
82060	302	13	SC	5	68	1	A	33.66327262723519	-111.08675636650231
65269	160	09	NH	3	19	0	I	38.22964049630193	-84.33892927391764
78425	245	32	NC	10	25	0	J	40.79174121708043	-121.01983198659812
98210	522	24	AR	14	39	1	D	37.59075718926115	-103.93195585357782
95661	041	02	TX	7	3	1	B	34.75837879661599	-99.22139253309952
47167	470	20	RI	0	56	1	C	38.06166825670679	-107.86657903108153
55508	144	54	NM	12	44	0	M	36.18945915996094	-92.41714553172689
66726	308	23	DC	2	48	1	C	30.767035617452528	-83.52617921071734
91089	310	59	VT	11	51	0	B	45.53293515304024	-103.38908704460573
59523	157	01	UT	11	23	1	C	41.32740455982843	-121.43008192997023
69137	404	45	ME	2	22	1	C	28.069815275150727	-98.96550516274797
26601	253	41	MN	11	70	1	I	31.093030018758885	-91.63779934945784
68157	560	33	TN	3	60	1	A	45.72302359279744	-117.70980175158068
86509	014	50	UT	10	27	1	C	47.08696641172888	-87.44121789720644
73153	351	40	DE	13	34	0	E	41.203537105182406	-94.48306892970362
82658	055	09	UT	2	61	1	F	40.236217692823615	-106.76175709868647
78282	035	07	MA	3	66	0	A	43.51205996327529	-76.05873187950783
28595	548	17	AL	5	0	1	D	39.108584860808	-95.9587410288168
37434	351	26	IL	9	60	1	E	31.867408011808063	-85.10250446083595
96678	451	15	NH	6	61	0	K	27.597815050250244	-81.71561316234273
17567	274	26	MT	0	41	0	L	31.81655730578213	-98.36202405017876
75362	539	59	ND	4	30	1	D	40.66657838267068	-121.61598190566532
18041	097	19	MT	15	70	1	A	39.14859322346867	-88.41811275655172
50475	460	05	DE	0	18	1	H	41.38226660232421	-92.05780685567493
55958	299	17	AR	13	44	0	K	43.485737738346344	-88.5934083605086
98269	470	51	ME	11	28	1	K	47.35817070107144	-69.17765147773304
61561	056	58	MT	9	30	1	H	46.13745928281193	-96.80132049463417
23363	065	38	MN	0	26	1	C	33.32637481125747	-98.48897079189196
33333	529	17	TN	11	46	1	I	48.41555732203585	-117.44972080492927
72310	026	39	LA	4	52	1	L	38.90569202673712	-98.73710845588522
96020	220	36	CA	2	18	0	E	37.16704296320734	-83.06285387973952
78343	254	02	MI	13	19	0	M	38.43226587662317	-91.50558273392612
15263	351	17	TX	8	62	0	J	34.77728619482777	-89.87251296826804
73160	040	33	WI	3	25	1	L	39.298386712916404	-112.56380684090978
25245	564	32	AL	10	32	0	C	43.97971235506195	-75.73344058792209
93252	139	16	NC	2	29	1	A	41.98991325762282	-100.43511506335683
86755	047	02	KY	11	23	0	L	34.38870932596451	-83.70377195092769
62463	349	43	MT	2	13	0	M	41.14156500684353	-80.17928612589552
11748	454	43	MN	12	61	1	F	42.595583728989425	-97.11731267329336
46954	197	10	DC	10	68	1	C	33.52495309190763	-85.7439404516951
34848	386	50	ND	0	52	0	G	43.00165283363209	-72.53036236613553
11702	536	29	FL	14	39	0	E	45.179094194230714	-108.07038997393292
35795	231	18	AZ	7	1	1	B	33.59101434369346	-107.99357975876819
23590	376	52	WY	10	55	0	I	41.76626538226312	-105.97231207491197
52607	382	21	MA	7	27	1	E	34.694627361867134	-108.9021631649268
23220	060	41	LA	7	58	1	H	43.287637420845954	-70.62995987074385
63619	359	04	SD	9	55	1	B	39.70918009097931	-92.2703145760062
25817	560	35	NH	3	18	0	B	37.68344919585071	-79.01617864229264
36475	588	26	CT	3	16	1	K	43.0717281333775	-108.93733609568058
72682	330	26	MT	14	11	0	J	35.91222510787926	-77.84156511910643
33432	491	17	MN	12	18	1	I	34.82258602042808	-77.08869654234684
73787	427	25	NE	15	4	0	B	39.20726676267164	-111.49853351714907
59822	120	02	ID	8	25	0	H	32.540773010221166	-81.30144025747757
29149	487	28	KS	9	3	0	I	47.24718641395491	-98.56976105434998
35403	581	28	TX	13	63	0	B	43.23321628753817	-120.73430813468188
45189	171	15	NM	15	46	1	L	34.39088457062912	-95.81445189709096
50466	268	01	PA	10	48	1	L	48.54508032052773	-101.06860739972714
34907	426	44	KY	15	33	1	L	43.429047701876385	-108.98305958562632
44871	183	13	NH	10	60	0	F	31.512155306741292	-93.16721305101329
80166	565	13	RI	0	50	0	K	48.30774025537671	-111.89058479448317
18430	148	03	NH	12	60	1	I	32.80856931499213	-89.91191112463355
78238	219	16	HI	5	56	0	A	41.88798384192489	-85.64662938802121
38305	245	17	ID	12	8	0	D	41.80490338202233	-77.68435101291027
98175	227	07	ID	8	17	0	J	41.55056255538577	-95.71355175270799
25743	537	16	GA	4	58	0	M	30.860461797279882	-93.58118905568526
95940	137	33	ID	5	42	0	I	32.78027518302951	-93.01837035509311
13170	527	42	AL	8	43	1	J	31.377541097263855	-93.08509711724224
66690	269	45	AZ	4	5	1	A	32.843732499682304	-117.06117086188578
25350	225	27	MN	12	42	0	I	47.42997199196184	-106.24995174373268
82568	492	13	ME	6	31	0	D	45.20310002882579	-91.37629659527187
68353	280	19	AL	7	68	1	H	28.090979882396667	-80.78572018636834
43676	165	48	NE	7	20	0	L	40.08811107569255	-78.52849848130235
79120	376	43	MO	14	52	1	G	42.79447406040947	-95.92221326709739
73401	406	17	ND	8	46	1	G	36.29179415754166	-98.60704147109674
63653	297	10	IL	6	45	0	K	45.417684528042074	-122.25413437754428
48458	218	41	AK	8	1	1	A	38.61352463131363	-101.67985685432593
97890	575	03	ME	0	38	1	K	38.960457053357814	-87.06593864362526
87519	275	01	AL	10	26	1	L	38.81731632137058	-80.15598297844593
32167	563	25	ND	3	7	1	E	37.44499311936814	-114.09932907560108
15873	240	11	WI	8	32	0	L	44.49417326184538	-98.13496298617837
32856	115	31	SC	4	12	0	E	42.372124832502124	-107.98389954428475
37613	312	37	TX	8	60	1	I	38.87079441479892	-117.32333730265714
14183	360	55	PA	2	28	0	L	42.68483586090371	-105.43923290949517
63084	188	59	NV	6	33	1	J	43.77414364459236	-108.7199574187996
23962	481	31	VT	4	62	1	J	31.762413568751143	-88.87681065610928
75553	508	18	NC	9	44	0	C	33.296130659006415	-101.59589908883552
33949	487	41	FL	11	38	0	G	30.183695519190245	-83.34668903768643
47286	140	01	RI	4	48	1	B	48.664066207612734	-121.81702395068511
27968	433	46	ME	8	29	0	J	34.028408461905755	-107.28105321234005
10287	312	44	CO	10	31	0	D	46.02705837651778	-99.232929434825
39425	448	01	WI	4	25	0	B	32.71586034989443	-116.07092045772968
99020	520	37	VA	6	1	0	K	32.6278152001575	-94.98487192421345
12161	595	03	MO	7	63	1	A	42.93515757803503	-89.62243448535783
90150	114	28	NJ	13	3	1	L	39.07924800379662	-76.99040044982843
60749	544	52	ID	11	63	1	G	38.28316375695826	-79.5227671805207
98808	386	44	PA	14	47	1	F	41.72351903707933	-114.81517444706029
69579	159	57	MA	9	32	0	C	34.626983057362935	-116.52176711700031
77775	113	55	OH	5	45	1	J	41.874541687204946	-104.1109426381661
17834	549	30	AK	2	14	0	H	44.024989495960945	-95.85205113134077
18820	213	02	WA	4	48	0	C	32.84515055835593	-82.46689106475057
93118	460	23	OH	13	15	0	F	34.46260884733497	-96.16272747468537
74697	553	57	AZ	7	33	1	K	37.84869895964778	-86.37092133604973
81082	144	04	CT	12	49	1	E	38.89923129826994	-79.23302456798785
46586	273	58	OK	8	25	1	E	39.87045412597117	-84.41733930848667
95470	410	26	NJ	7	66	0	H	29.97570329840496	-101.19523142202402
11889	437	19	MD	6	52	1	J	35.168452894445515	-78.78579304797404
62951	177	06	NE	9	1	1	B	43.56012075335161	-71.62185689707573
79472	399	15	MD	13	19	0	F	45.12921938374204	-96.95009261481583
10891	289	00	UT	11	41	1	H	45.17970599834835	-119.01771394492346
36998	071	00	OR	0	41	0	D	44.721482756727774	-123.65077073915747
47934	344	44	WV	4	51	0	J	38.75370762230603	-88.88219696851358
71006	207	46	OK	11	19	0	D	43.333872021493335	-83.62910933819256
36623	033	07	OK	12	30	1	L	38.68381308772171	-88.23709852163873
43438	025	56	IL	15	66	0	C	41.48975473652453	-91.104556947102
68415	233	04	IA	7	67	1	G	35.51285807758786	-107.85351752350758
48137	581	41	SC	11	2	1	G	41.412650090272294	-87.33153926923437
83939	210	10	MD	6	33	1	M	33.17287118892268	-98.4515457861387
31888	272	20	MT	1	3	0	K	44.729798170267756	-121.81329649056651
71375	479	04	WA	9	24	1	F	43.727762736528085	-93.61364710493518
82074	538	24	IN	0	36	0	G	40.8388150582568	-95.71446060206054
59547	055	52	ME	0	50	1	B	35.11043846733085	-80.08437318874752
19537	427	49	NJ	5	17	1	E	33.15624954286989	-102.94033681314468
12497	001	48	WA	4	20	0	E	42.114401492092696	-117.8898239792838
44833	027	42	NV	4	28	1	H	39.6120734536574	-83.77591748167092
60541	347	19	AL	9	62	0	L	44.72967885298473	-96.40694461145742
86761	458	31	DE	0	42	0	L	46.48777602220005	-98.31831738505085
67731	022	15	IA	6	52	1	F	37.379302149553524	-88.31751543600127
53517	112	28	WI	7	9	0	M	44.3845494788238	-92.95400569021653
52494	501	20	UT	7	16	0	L	45.418787975807675	-100.09759448824629
79634	574	40	KY	0	18	0	D	39.58199904712752	-111.36421371339289
82535	168	09	MI	1	33	0	C	46.415554421303455	-104.54373264480594
60707	553	39	WY	2	31	0	J	45.9113225826448	-112.19179335776224
14245	065	05	SC	1	39	0	J	37.56567723541744	-95.55558501970751
82072	412	21	IN	10	50	0	K	43.04946799436487	-114.01998080751291
28018	515	30	NJ	15	43	1	K	48.408834093499365	-121.86093814279806
12562	402	20	TN	5	15	0	D	36.865934006202906	-108.11638062166082
58117	393	26	GA	10	49	1	K	31.256423075801028	-82.2710803346053
87260	361	19	MS	15	5	1	B	48.44878841161189	-103.16289545313819
41452	344	17	NM	1	2	0	E	37.21747950775759	-89.78421371782225
73922	139	14	CA	14	30	1	D	36.34849626796756	-113.25103929908506
53645	156	17	SD	13	27	0	A	34.18576159346303	-113.10735222508644
49345	257	06	GA	4	70	0	A	34.68400500263912	-120.37159983602965
51012	309	08	WV	14	7	0	H	29.76338472367772	-100.97660847421103
62228	016	06	SC	7	46	0	I	43.25705575351199	-78.86139096589355
33206	252	16	IL	7	48	1	A	40.367255765209265	-111.14681727164547
44673	032	33	CA	13	59	0	J	42.387055123776975	-117.23456527489537
58706	025	29	OK	14	44	0	K	46.372328793678875	-89.64057636954286
32731	367	25	DE	8	64	1	K	40.71088965675831	-101.63633360560479
28745	583	07	PA	12	5	0	A	33.34203373218274	-110.04524274310425
39715	466	15	TN	1	0	0	H	44.620847897832164	-110.92465270295932
16272	573	12	SC	10	53	0	I	36.33775238106627	-101.70510951083678
40953	353	39	AK	8	51	1	A	35.21234423227477	-114.96842684441505
91534	176	10	IL	7	1	0	B	40.65079121584003	-118.24224078406507
22751	415	00	KY	2	13	1	C	45.95138014620818	-92.15050239248794
33851	189	47	LA	6	30	1	D	35.13353047187579	-97.35078119142628
49217	539	57	MN	11	44	1	E	33.85109557622211	-105.85518483653865
60919	350	15	OR	9	6	0	L	38.832946893796304	-113.821183644106
56601	441	59	UT	0	25	0	H	36.56127932569855	-83.82490277891108
36374	271	05	OR	2	44	0	K	29.757188680058967	-97.2106795308876
19735	219	50	ID	4	70	0	A	40.91962594216586	-120.68126256828005
85655	153	54	MI	10	40	1	H	30.362002315488432	-96.19923973116528
29389	511	59	MS	11	10	0	J	42.031832061555036	-96.66984809967781
75218	266	58	KY	10	4	1	E	34.39573926565268	-112.11821383933213
44136	567	32	MT	10	41	0	I	32.04679140637619	-111.06154840050189
88842	119	31	KY	12	4	1	E	37.60616852351579	-104.2748196912354
39803	047	25	VT	2	15	1	A	38.19693159116259	-104.55091076718314
84395	422	19	CT	5	60	1	J	37.21451001962714	-104.84776610826
42361	489	56	NE	11	21	1	M	41.10479224698609	-90.84402157996843
25525	201	11	KY	14	49	0	J	33.55837882637023	-86.43659267143346
57215	589	27	IA	13	16	0	G	46.90267483214243	-103.62232939311089
31410	105	29	WI	0	27	0	D	46.566704685626945	-116.17434237170279
14264	011	55	MT	14	59	1	J	31.65487085026131	-105.46036982290627
68411	457	25	WA	11	70	1	I	46.79083893615873	-98.24524978501088
33620	143	52	AZ	9	51	0	J	36.13010770384861	-88.20967895374056
34253	293	02	SC	4	59	0	L	40.05561140082101	-99.17163828646973
35579	569	24	WV	8	56	0	I	47.57945029959809	-109.55429500119031
23428	086	22	NY	10	24	0	L	46.10555984984576	-122.91958314832848
72656	254	43	SC	15	30	1	B	46.957384589140986	-101.65355713584277
18592	443	14	WI	0	51	0	M	46.207242257001894	-88.57001857778216
80411	002	32	ND	2	45	0	J	40.71747133521342	-96.81519617364285
73210	047	30	MA	0	39	0	M	34.06077821917287	-84.27576677479772
62572	055	11	AR	7	20	1	C	46.49066920950537	-88.50763649250574
