ZIP	census_county_2010	census_state_2010	STATE	ChildrenHHCount	length_of_residence	children_ind	head_hh_age_code	GE_LATITUDE_2010	GE_LONGITUDE_2010
73864	282	11	MT	13	47	1	F	29.659065868937244	-103.20530623427602
34725	535	09	NY	12	65	1	G	36.999393761856226	-78.65664626920545
94211	071	50	AK	10	64	1	J	34.895659793041375	-110.23291401457914
22736	026	29	NH	11	51	0	A	44.67460298268918	-91.95252438056644
96465	549	44	RI	8	39	0	C	40.67199206345502	-109.83691920140029
17619	446	24	CT	7	5	0	J	41.74007262277479	-102.71174666257052
77885	032	15	IL	3	53	1	G	46.653372423011206	-120.30711942969646
11742	335	21	DE	15	58	0	I	46.477821986855915	-100.40351848353524
96015	375	43	MT	13	43	1	L	32.186409992471006	-99.62480255512385
93242	526	12	KY	14	41	1	C	43.077396684251205	-71.43738415498808
10511	061	22	NH	2	26	1	G	46.93824918795393	-123.51803990318581
53899	055	32	CA	11	10	1	C	45.13173736233439	-89.85775291579907
48579	409	52	NV	8	40	1	B	40.76829009606419	-78.6166574652487
96408	542	40	UT	0	60	0	G	31.045749602199034	-85.44146965492565
28024	085	04	MN	1	65	1	A	38.61537607962944	-95.77457043852107
80571	257	09	AZ	3	70	0	D	46.492686328001504	-105.6378719987531
96097	444	43	MS	8	38	0	D	37.450880338440804	-78.48860579049672
68543	260	46	OR	14	1	1	E	45.545261027845186	-68.00015451984167
43584	235	03	KY	6	36	1	M	42.78665143195957	-119.92659070316942
88925	377	30	AL	13	22	1	D	27.864719705531563	-81.23745048896225
13812	420	05	RI	8	39	1	C	34.61930206445172	-114.14933934434059
20384	190	29	IA	11	59	1	M	31.419225838093148	-98.58872456950641
57205	252	00	WA	0	51	0	E	46.38393463975375	-105.75301782382587
35319	368	42	KY	0	13	1	D	38.10999666073398	-94.03796150748137
20448	195	47	MT	9	17	0	A	39.44390654173639	-118.21011983258454
37689	290	53	DE	14	58	0	D	35.50746556105974	-117.3415628276178
42109	486	01	MN	1	42	1	G	29.70770179121392	-89.95905641352664
96185	282	30	IN	11	35	0	J	44.652933235650536	-75.24306174330104
35369	597	29	TX	10	69	0	H	32.00770967491809	-83.46435955171796
14982	330	05	MS	13	57	1	I	30.920492755558097	-89.70542353964451
62793	318	36	WI	15	8	0	H	47.484026301621824	-117.39284603582604
95684	168	34	CA	15	67	1	F	45.07877645720751	-97.23678994950157
58878	576	16	MA	9	55	1	I	45.42453274359765	-105.1239313328229
76472	285	35	KY	12	14	1	M	32.230011310388385	-84.32700863103108
89825	509	12	NV	9	48	1	B	36.956634835864946	-90.34380601102266
71570	325	32	CA	13	28	0	D	36.83812752158852	-81.92912130985565
80912	209	53	WY	1	54	0	M	34.812491607397675	-110.33990070680889
93330	438	19	GA	7	63	1	F	42.60509768879274	-97.0112496797233
24650	124	41	UT	6	54	1	L	38.222919156619184	-81.93559257815485
95353	566	56	CO	12	30	1	F	42.0648207771215	-94.60294026435125
90001	065	30	IA	15	58	0	D	35.62789749497785	-112.0673711925818
21658	559	10	SD	4	61	1	K	44.33375933286226	-122.2610265813004
23984	052	42	ID	11	5	1	A	32.69745541888892	-99.09230526924756
18829	051	42	OH	2	60	1	C	36.932290179861596	-121.13846266082781
36757	034	38	IN	11	56	0	G	33.99582926494748	-89.97177549111174
58415	242	05	NE	11	16	0	H	40.94289499967891	-97.42715039835961
77534	386	43	TX	0	16	0	A	36.38272193407807	-90.23238639556706
94531	376	13	MD	11	7	0	L	38.92766924231209	-117.34465657385003
80173	358	22	TN	11	28	1	F	39.00417314874103	-107.53856509301951
78216	295	18	NJ	13	20	1	A	43.66092523290364	-108.58884402186973
41253	069	39	TN	10	57	1	F	32.51815699862527	-84.86833771748391
10396	176	03	VA	5	37	1	G	29.77020488908211	-81.71850401258085
27529	491	28	UT	9	17	0	E	36.05981230717401	-96.7270276963932
43955	540	34	MI	3	56	1	L	45.89368069632078	-121.91989671190588
78881	024	05	SD	2	3	0	K	41.6619294106649	-73.36881360102375
57002	302	49	MD	13	53	1	G	34.00093928497145	-100.89266274711514
36024	360	22	AK	13	57	0	D	48.68656952337548	-95.32168938760722
59807	076	27	FL	10	68	1	L	48.99060449638223	-98.70652273520079
42997	291	45	WV	9	1	1	F	44.729734121339	-67.79496055658902
82567	029	32	TN	0	41	0	L	41.200802478041226	-95.40698612446477
12229	000	40	MT	4	21	0	G	30.998970190113464	-102.81943795543262
37391	467	51	NH	6	61	1	L	48.30434117725818	-98.07524805557651
34984	550	41	ND	12	9	1	A	46.680800930112945	-85.6374770841963
23008	359	58	SD	12	31	0	H	37.27109699376982	-95.00537114022747
17396	038	12	OR	4	58	0	E	33.627299696173054	-106.13872893100488
12697	115	08	NM	9	2	1	B	40.09164566343863	-80.16919884716992
81719	344	19	MS	11	30	0	I	39.00039104164296	-104.6023938026292
10655	486	54	WY	12	2	0	A	47.972734584932894	-104.53719720498707
35302	061	03	UT	1	0	1	D	42.56596508105697	-124.22394431082301
40518	158	51	NJ	5	62	1	G	40.61937460206263	-120.56968597152253
26892	334	37	NH	4	9	0	I	38.693720608397264	-121.31234082396684
83293	445	44	IN	6	31	1	F	44.29553862039653	-114.66033043584777
89590	151	33	NC	13	46	0	K	48.87799802799117	-102.55814552686999
77551	466	38	VA	14	50	1	L	47.656891588353915	-114.42658627718912
53096	365	45	MA	5	21	1	E	30.366767426346993	-90.38954804288508
19662	363	08	NC	0	55	0	D	32.94371099916402	-109.27849576431697
50257	506	51	MT	8	19	1	L	38.01033960338376	-109.82147978827318
55176	272	47	NM	3	47	1	K	47.23870399128511	-105.87764162241118
48999	259	24	MI	8	30	1	B	46.52116237672569	-107.49451717758757
41146	062	36	PA	12	67	0	E	38.13473012413368	-91.83722011362164
20555	338	23	NJ	12	54	1	F	45.62073698749814	-98.56483407059638
30329	331	37	AK	15	24	1	I	29.07507817785823	-97.59674394819015
39251	318	35	AR	3	4	1	K	42.4536909367679	-87.14663154107083
70766	286	00	IA	2	8	1	I	29.270861874145673	-97.63879234773117
86989	127	32	RI	1	46	1	J	46.875543181914864	-108.9080020165647
90545	469	18	ME	0	25	1	B	38.002938168949214	-96.17502618369386
26653	332	23	SD	14	4	0	G	43.58588344465596	-107.0474016181609
11797	152	39	CO	13	6	0	A	46.98612693841738	-119.55252267949095
12930	048	41	TX	2	57	0	K	35.732078291474835	-107.81218082693837
99568	299	59	VT	6	41	0	G	42.384586592984625	-83.5885694329109
29062	026	08	TN	11	38	1	F	35.90780630854899	-81.49927921586686
40615	177	07	KY	12	63	1	I	30.496844848345095	-88.83649179289634
14708	324	29	SD	3	1	0	B	42.71625022402074	-117.3116496774094
68512	146	41	IL	13	4	1	I	30.912191559852502	-93.67260764476401
59958	083	34	FL	4	21	1	I	42.07020732690352	-94.3991043535323
61767	182	07	ND	6	3	0	E	32.708457593798954	-86.1161303552347
67766	006	40	TN	14	25	0	M	41.065998059679835	-87.26589706159128
41174	089	05	AR	4	30	1	D	34.16578222520206	-87.65189528798737
35026	088	44	MN	3	42	1	I	43.36700057519947	-86.17967315162714
10109	288	12	WA	6	45	0	L	43.95822760562751	-108.77742540182071
68009	258	36	NC	7	15	1	M	44.10897349941522	-100.53791468479488
91667	151	11	NE	8	1	0	C	41.27053810441822	-101.08805225279835
64181	380	08	OR	6	59	0	L	34.93015854667429	-113.82455342365964
89671	358	09	ME	11	68	1	H	41.84785075322993	-72.26138061346336
49248	069	02	DC	8	35	0	F	38.8056658864551	-93.75483460312341
61364	112	46	OR	2	69	0	D	29.440528913342508	-103.41566236180688
10128	057	23	NJ	1	63	1	K	31.592226891677605	-82.22218875172403
98500	492	09	ME	5	10	1	F	27.59053249465453	-82.52582303527988
11438	197	28	CA	1	35	1	G	36.761945870562755	-114.16267267339929
66900	281	56	SC	1	23	1	D	42.01624807580824	-111.10119692715989
17859	465	46	MI	9	24	0	C	41.21003464305312	-122.50884830526219
38733	513	11	PA	12	32	0	M	48.60832578871292	-104.19211698813282
97405	264	23	MO	14	10	1	I	43.81437289497511	-104.03574911710243
80544	047	51	NY	4	56	0	D	35.997595229487885	-102.13572394127748
47880	208	45	SC	1	65	0	B	36.92946477634931	-96.11132950144761
96964	424	37	OR	12	50	0	M	42.88143260125363	-76.47771642196358
44747	440	24	OR	0	58	0	E	36.444548838721694	-104.84945612628658
81551	337	36	DC	1	34	1	C	40.11050436135053	-93.1744720598277
52605	328	12	WA	8	67	1	M	40.73272752599364	-113.62099317581772
82437	294	09	IL	7	69	0	E	43.78568776600399	-93.1021003602619
83535	477	27	WA	1	46	0	C	38.199854483758784	-109.95091493180182
47538	399	38	PA	9	26	1	A	41.14963882727342	-90.80588239632881
41008	210	14	PA	1	61	0	C	38.45738396311457	-109.51514682561735
92174	274	16	AK	5	28	1	A	44.700429776271164	-87.56052631099995
14489	307	53	ND	2	7	0	K	37.004882139208675	-110.63905189011037
95856	211	02	IN	3	20	1	M	34.41669655875523	-109.6663436942184
99565	565	51	WY	15	43	1	C	38.73986307657684	-80.58621561252022
19319	062	31	RI	1	26	0	C	36.84496585518073	-84.0705666602012
34128	531	28	KY	11	11	1	J	36.95573534523315	-102.01941612969591
60457	377	42	VA	0	9	1	I	30.455661232593343	-82.91489633123643
19531	304	24	CO	6	13	1	E	42.53524070888618	-95.97944863680799
45894	517	20	DC	10	30	1	A	25.75718647586914	-80.71267626929819
75856	270	34	MS	1	26	0	A	41.76163973946913	-75.49972722028998
58306	303	10	NC	1	38	1	K	37.10808361046871	-91.81643145221506
92658	212	21	SD	2	4	0	C	36.70345999697743	-91.95341060365365
43077	343	29	NC	11	45	0	K	33.253801725166966	-85.79616196084845
38375	431	18	WI	4	31	0	H	43.96108823003964	-115.93117414808965
47904	249	42	MN	4	58	0	I	41.072189407436596	-88.87700035180535
91307	231	24	RI	12	49	1	H	42.05895026227832	-96.2996743635732
19408	357	59	AK	9	35	1	A	35.97622026617842	-84.8955111344104
19923	303	29	TN	15	4	0	F	31.98845190231216	-97.41950076632865
32879	547	18	MA	5	37	1	B	41.825941711992684	-95.58460424190969
33496	486	24	OH	0	31	0	K	44.08204816349881	-69.83098512001612
67892	291	23	WA	2	59	1	L	44.58623685040656	-115.80085672515047
73065	328	34	MN	12	67	0	E	45.37227783826026	-92.65008051403393
86372	529	57	OR	5	51	1	E	41.63689188403946	-71.99725644128135
85519	230	34	AK	11	26	0	K	36.27996524097724	-100.18523906841814
54183	042	27	NY	0	48	1	F	42.55798250096332	-119.0994074513063
81418	487	38	NH	2	11	0	A	38.709059634675846	-102.23895606809845
51071	235	47	VA	3	39	1	B	38.12417856003851	-103.95149787412248
74176	125	45	MD	4	46	1	K	42.30251298477536	-119.81658758168831
59263	109	30	AR	12	15	0	B	41.49614297484726	-73.44010486141846
43057	554	33	WV	1	5	1	I	34.53872629419078	-118.89682114035622
85213	067	53	NM	12	7	1	F	35.342982272824415	-100.81642107848984
32343	073	29	NJ	8	41	1	C	31.67509930497644	-109.54938713329807
96599	140	09	NM	11	10	1	B	37.35432146194644	-82.86584721592742
43242	131	42	DE	1	57	1	L	37.26889853119441	-79.70564890396652
34788	502	47	UT	9	25	1	L	41.724863857528106	-84.41889428066858
36102	489	24	TX	14	31	1	J	47.10003689205886	-88.48917509649303
53899	131	19	SD	10	60	1	G	40.84140140217598	-79.93621927898172
97070	559	54	MT	9	61	0	H	44.69928207128562	-114.5547381115378
22132	475	33	NH	2	51	1	B	40.59502120677117	-108.27494288772715
59663	379	03	UT	1	40	0	B	40.550307589379905	-119.58112913644447
72150	248	23	VT	14	26	0	H	42.24668636834926	-75.66637042734564
58032	584	14	TN	13	39	0	B	42.54939048832803	-115.09723334073624
78728	381	40	DE	2	27	1	C	30.9916228477765	-82.95982701842598
79948	422	12	AL	8	32	0	E	42.8680248451912	-88.62661839588958
71806	165	34	MT	14	24	0	J	38.07578173689119	-83.21250653237581
62249	410	29	GA	0	42	0	F	34.910898125614736	-119.74172305343161
53173	382	12	ND	13	36	0	L	43.49554455857837	-89.62058348039247
77222	241	46	NM	4	38	1	D	43.0784322592128	-88.4151746961922
57709	499	56	OK	15	43	1	C	38.225655513304076	-109.45139253066624
46002	115	50	MD	13	66	0	B	36.41041609628333	-108.84127280002033
27829	423	31	CT	7	52	0	E	46.58385837719351	-69.74705860647933
22403	470	43	AK	2	16	0	H	40.75211609664176	-107.1389384634741
87555	012	33	WY	10	60	1	H	36.50610083512262	-101.24561140687861
16342	432	43	KS	14	54	1	M	40.950657347496275	-115.60497371815548
25086	053	39	CO	13	54	1	I	48.61795661332212	-110.10526071602904
82298	292	55	SC	13	2	1	K	41.0339529142899	-80.387391814629
69960	428	07	ME	8	37	1	C	45.00865796358754	-92.8048897567576
37158	053	52	WA	12	62	1	B	34.626196878079895	-80.37524814532946
55937	196	09	VT	10	56	0	H	38.68012699894469	-112.03167872722126
15666	001	30	OR	1	63	1	K	34.11816865432384	-114.84791339042803
89181	073	45	DC	8	11	0	D	32.3351517967796	-102.55420978496295
90632	300	25	DC	3	45	0	G	37.39936559071714	-92.53614300566107
99631	333	00	CA	13	37	0	G	45.49150126499044	-112.74915337060744
54453	529	20	LA	8	13	0	A	31.28079068766454	-87.34000841860635
88382	246	52	UT	12	8	0	K	36.566994190193995	-88.33669972762677
27157	376	02	SD	5	0	1	K	47.55092075037311	-99.61952526221083
42948	068	06	MT	1	38	1	G	41.209762752213166	-115.41858574897586
98444	158	33	SC	0	17	0	F	35.20590724316227	-106.57125355380916
79589	149	15	KY	5	33	0	L	32.580723733266495	-88.18779825265607
51453	460	17	KS	12	15	0	M	45.14590742004685	-117.82186399427854
51032	521	10	LA	15	65	0	B	44.26215854378201	-103.35758960402961
96367	339	37	NM	7	43	1	F	33.053835495391894	-104.93976300300562
70931	011	44	DC	15	70	1	K	44.84445480851578	-89.3515559957523
60683	430	13	MS	4	33	0	L	47.178055276203274	-96.80308299063427
66809	296	49	TX	11	52	0	L	33.63987724992678	-110.60242382407945
39381	424	19	MN	10	4	0	C	44.79117478687198	-100.2830523001971
34000	435	07	AZ	14	6	1	M	36.457465161517405	-86.9331648527097
82858	385	30	DC	3	37	1	K	33.531821822102835	-91.14315649808259
59472	034	26	WY	5	20	1	E	46.86811250665777	-119.88645261896563
93489	263	37	IN	11	25	1	G	30.518021137357668	-94.78213497164441
52721	185	24	MI	3	60	1	D	34.78308333620422	-78.16344142457757
63179	472	26	NV	7	22	0	B	48.65065127243737	-107.62929565534301
10411	351	56	CA	4	67	1	E	35.50701846032189	-103.30440626323184
58704	531	18	TX	10	7	0	L	42.38775718340833	-111.44206925866128
52231	074	58	AZ	12	51	0	F	41.39752853691603	-87.88784512895953
29899	265	03	SC	7	37	1	K	34.39931438985217	-106.20808001725719
19023	018	59	WI	4	67	0	C	44.379908785735196	-110.03330843807527
38000	299	59	ND	5	37	1	I	42.890094240629	-94.17771664441352
71449	228	52	MT	0	31	1	F	47.10369665234136	-68.64842766641351
59310	315	42	HI	2	33	0	M	31.57292724960965	-84.72044345681323
69700	477	15	HI	4	16	1	M	41.23721862919324	-98.83247316400451
17885	543	53	CA	6	70	0	C	44.385712569333734	-102.05612334907208
54180	041	29	MI	14	27	0	H	46.78768058817928	-105.30032079481255
34697	353	08	TN	6	38	1	A	43.38182220547694	-77.37271601001227
12076	135	41	MS	2	41	1	B	36.68695624736967	-103.2104702692302
36050	311	14	WA	6	44	0	K	48.04713933113058	-107.74005484582364
94984	526	12	TX	6	25	1	M	39.458457655473865	-90.71007007554337
97444	127	21	CT	10	25	0	I	47.44308979157239	-109.14915268866277
32194	037	50	NM	14	41	1	G	32.76932800381482	-92.29693943158883
31340	253	04	OK	2	50	1	H	36.41346866969466	-94.1445348168264
21761	438	03	VT	10	39	0	G	32.12855510978213	-93.12426952511356
75852	395	18	HI	3	57	0	G	44.566413200176584	-107.70537109583489
45207	341	33	DE	11	62	1	I	46.3997665655808	-99.70946957441411
85289	533	20	CT	5	21	0	L	32.38613125675222	-98.73907186872509
45794	082	30	CO	14	55	0	I	41.14008324376047	-111.13562942087556
56585	249	31	TX	15	56	0	A	34.380802066256756	-106.1116569415926
20694	202	19	NH	1	43	0	C	39.21376149956727	-90.83433085202009
81287	122	19	CT	15	4	1	M	42.739345371322706	-107.5849622136444
17406	201	56	NC	9	58	1	D	43.071147955345694	-102.76733992572122
88209	009	18	AR	14	56	0	M	35.17583906219459	-111.11346625010388
77984	599	29	ID	15	50	1	A	47.29870069002936	-117.86274784183381
41211	186	26	UT	9	42	0	L	31.03647873098455	-100.33316806956805
12942	074	35	SD	1	36	1	I	47.196235108196845	-88.90327615926071
30222	490	41	MS	11	6	1	M	33.14971982972758	-100.2873319480482
35278	520	56	NH	7	8	0	L	36.93373165659446	-82.37455000960935
23057	269	02	MT	2	53	1	C	43.623694055976934	-84.39133773881863
11235	156	52	MI	4	60	1	A	36.39390475402443	-82.4070707134818
45314	254	42	FL	10	28	1	L	36.34103671867565	-105.3187267324208
19398	368	27	IA	11	67	1	C	28.26661785053171	-81.03048018934743
31038	039	00	WA	10	40	1	B	38.64718118425057	-117.81214635497425
52642	119	45	FL	15	45	0	K	44.14288144473998	-119.17156616846218
18015	568	42	ID	13	54	1	B	43.8041507334368	-120.13457760304637
71038	501	35	ID	0	1	0	E	40.47596800731653	-80.61518659630184
51569	159	48	KY	8	61	1	E	47.86087513981958	-110.21455164034167
88149	194	38	SC	12	1	1	M	46.39595381999254	-86.10468802315617
86356	303	02	DC	6	49	1	E	33.69202471900575	-102.530781903146
25425	122	55	DE	0	38	0	M	37.010386010409306	-121.67824050877046
47849	382	17	PA	9	51	0	J	40.190298435942175	-115.42773654682533
50020	462	21	ND	7	11	1	K	38.14082177241022	-99.15957534305416
83253	439	52	AK	0	63	1	G	42.8973061091062	-95.23666188028918
94284	218	30	WV	5	12	1	I	30.195686062152976	-100.14511542184407
63974	339	22	NJ	8	54	1	F	30.466703723791987	-89.43074685080967
71345	494	48	MO	3	39	0	K	42.39916673118104	-78.99946479027034
66693	454	20	OR	12	22	1	F	45.85181722955079	-101.81934651556297
21208	146	24	MT	10	35	1	B	36.094147948222144	-116.0515759932915
60802	383	51	MD	6	67	0	J	45.30657813238902	-104.31565803367027
33727	070	18	MD	0	14	1	K	33.72498152008612	-95.7440358528375
10484	261	06	WV	13	66	0	K	43.339283819190044	-121.68640023992342
42978	127	44	KS	2	15	1	M	44.06660456805753	-98.30724410284037
69653	143	06	SC	0	49	1	H	31.197797686302494	-95.50038167737593
24685	158	17	LA	15	69	1	H	45.52811274900368	-106.61577739177591
34777	410	04	MT	14	52	1	F	45.48020000394457	-97.62501080568806
38835	376	18	IL	15	36	1	M	35.143975168804715	-80.589198447765
50648	381	33	WA	13	40	1	G	45.10141541088882	-96.28152241334053
78552	061	47	TN	13	65	1	B	44.800991442559734	-93.7334544340558
54562	384	57	NJ	12	64	1	K	32.33049459199331	-105.39497677817067
47101	203	24	FL	11	50	0	M	44.96068071336673	-117.90036197042744
21932	229	21	DE	5	53	0	E	39.10967976828245	-93.50548610853599
51958	137	33	SD	2	10	0	B	37.4375189036814	-84.87685956597501
96244	459	00	AK	7	15	0	D	37.92440475541369	-122.49384362356986
89766	019	40	AK	14	2	1	H	39.67916980469564	-96.33029638109822
60419	079	52	LA	13	44	1	E	37.245744654547394	-81.91586697435145
48345	270	51	UT	9	51	0	H	33.22393966550273	-110.24509760426514
40675	517	36	PA	14	49	0	F	30.950011755742704	-95.7457331684154
10899	259	13	MI	4	46	0	F	42.96427716584462	-110.42629232993183
15141	086	27	MN	3	33	0	H	42.6853655593967	-117.75624314257023
79486	213	04	AZ	5	3	0	L	46.19363031405014	-98.0217648257607
18351	234	51	CO	11	56	0	A	29.44977503387416	-82.83622731372674
29008	568	41	DC	4	40	0	G	33.58844267287025	-112.6970908448014
10288	217	57	NE	14	60	0	I	33.183278847127	-106.33362933114842
95579	386	12	IA	4	36	0	J	31.6679080357106	-103.3935272265779
27707	550	51	ND	3	29	1	M	35.74756127807648	-94.18338248440082
88463	005	36	UT	14	0	1	G	38.68566071298109	-120.72356304387503
91945	417	29	MO	0	45	0	L	30.968483082715053	-91.36701424506856
63260	082	46	DE	6	58	1	K	31.99810868326498	-104.25334761496958
30579	315	30	LA	6	41	0	M	44.0518507652728	-70.01047531970534
47981	124	27	LA	11	4	1	A	39.04576510842112	-86.03875716166249
60887	135	25	MN	0	26	1	H	33.02803164987408	-100.55635959441105
16474	259	05	ND	7	15	0	B	31.08154756562712	-101.9522973571757
79429	191	25	VT	6	39	0	C	45.62512937381772	-103.395983052474
71601	283	48	UT	14	21	0	G	40.90436980622209	-107.38394506537287
49141	193	58	NC	1	54	1	I	30.716416631204922	-92.9165721405722
92502	243	15	CA	2	27	1	M	41.32661710465681	-101.55177064324889
71431	389	18	SD	11	38	1	A	39.611999671278156	-115.93872322196857
69892	112	13	IA	10	27	0	H	40.93204939660947	-95.059217714323
49800	462	34	OK	15	64	0	B	32.815438639869036	-111.25185582958005
87465	291	14	ME	8	50	1	A	37.87554200219071	-88.72038540090887
87617	512	28	CO	15	60	0	J	42.12561219328393	-115.22800754615422
77214	239	12	LA	6	59	1	D	45.81039040866164	-118.5240576351479
38209	397	25	DC	13	9	1	J	45.42343700591246	-87.09071927826665
40226	403	44	DE	11	60	0	C	34.111388683113944	-116.2319024560361
41811	125	05	WY	1	32	1	D	37.89172635709594	-81.33907941927919
99037	334	26	TN	9	11	0	B	37.952872342304076	-121.78090777014837
23495	589	35	IL	1	27	0	E	40.573667777630284	-121.22329253137198
48517	592	08	NE	3	36	1	G	36.540130186907646	-77.84947888601158
64984	497	27	RI	2	64	0	F	30.43025859444234	-82.77399510835588
45085	382	17	MO	8	9	1	A	42.80730907810223	-87.93057913904397
50396	108	25	OK	10	34	1	L	44.130654692858116	-93.98939334957619
57243	409	57	ME	13	63	0	K	44.14668707832308	-122.00589813762227
55953	095	45	IA	11	7	0	M	41.70143196085443	-116.45979229554655
48271	515	50	NJ	7	70	0	F	33.63191895611503	-106.59012995462453
31077	508	48	MD	9	34	1	C	33.92735388181751	-81.07826767689821
68511	149	53	OH	14	16	0	K	47.777037729653216	-113.5227930375138
72498	379	33	OK	8	60	1	I	36.53716080736469	-95.71246360886663
53236	549	31	NV	5	0	1	F	33.87588149168597	-89.674165855435
67222	296	38	OH	12	8	1	H	42.72324500796064	-118.4372150254423
85877	378	01	ME	4	16	0	K	36.304094972696895	-79.42633165074024
38918	411	14	ND	2	10	1	B	43.53066250968313	-99.67534192483276
83193	376	06	OH	15	63	1	C	34.69421763493052	-118.7091039450354
39343	211	10	AK	9	7	1	A	33.54066982842761	-81.19992540844947
48601	362	11	MT	13	40	1	I	34.840130919469246	-77.1005047693101
53530	277	17	MN	0	48	0	E	39.868876466519865	-93.55791153510617
36237	145	27	MD	7	68	1	G	37.092788573425146	-107.57081508326796
13372	544	03	SD	11	35	1	J	41.91867857809037	-98.13180646513867
50991	141	51	MD	0	47	0	A	35.940013395355905	-98.89404173631544
23292	530	23	OH	0	15	0	E	30.84219719105928	-94.80298489519832
79120	134	52	NC	10	20	1	A	43.07081441507519	-91.31392206590331
72013	023	27	CT	14	62	0	F	34.68646902733959	-77.45655019625615
63400	256	29	FL	15	52	0	G	39.66287021476279	-118.52063538093373
36277	022	51	MT	11	52	1	K	47.82043894965843	-96.20097542215461
85058	404	54	NY	0	3	0	F	44.16204973705906	-70.43951411008905
55201	562	35	PA	2	58	0	C	42.01356147176682	-100.53753106096849
11838	162	27	NV	6	31	1	L	41.91243933984467	-74.18524367308873
27813	379	43	MS	2	66	0	J	46.82036837553175	-69.4424636986672
57346	292	42	WA	5	56	1	K	34.464491334922016	-87.37246065969063
54909	406	13	MI	2	59	0	L	43.69875623927203	-108.26643109300673
25668	427	09	OH	13	44	1	L	33.809655895188016	-110.3687488890861
12500	380	19	OR	6	30	0	I	31.87052003004353	-87.08563821462224
61271	353	24	NY	14	60	0	D	33.97784735495517	-99.77189468927983
73164	202	36	TN	3	29	0	E	26.601292098724645	-80.1141202210129
89856	339	31	UT	7	54	1	J	47.61676624015266	-117.27442611694845
53310	570	55	AK	5	6	0	C	41.01715428610109	-95.67898785605047
55428	391	06	LA	4	52	0	F	35.88139085854719	-76.28992081621834
61010	191	41	ND	3	23	1	D	32.02653387271978	-85.1259779948675
58889	335	34	PA	14	55	1	G	42.50133205402219	-116.81538178342925
24304	279	25	OK	13	20	0	K	48.459215107302725	-96.09509548807372
67260	068	21	DE	12	47	1	E	32.48678687182178	-104.77208160165159
10639	021	05	HI	6	43	0	G	40.73389677668237	-91.6832301058607
11606	221	43	CO	1	20	1	I	40.445492285177075	-94.94574056777874
63895	314	33	OK	12	70	0	C	39.06791528914804	-101.54344486198782
11100	047	40	WV	7	69	1	B	38.847058186927065	-92.50926198070081
11548	203	38	KS	5	38	0	A	45.30200632895804	-111.18893856049503
77267	172	40	SD	14	37	0	F	46.92447457222811	-99.91543238053525
52592	206	07	OR	2	48	0	F	45.22779005976492	-92.84171710041312
58365	067	44	ID	13	66	0	C	47.888932655769445	-112.89627666284267
51466	526	12	WV	5	17	1	H	34.73616065798344	-104.13439835647198
34776	315	06	MT	3	23	1	G	35.57095983056418	-113.94738627755584
72953	479	58	OR	10	7	1	F	41.77966941261701	-78.40249238720091
22957	594	27	IL	15	54	1	G	33.21975460889517	-81.0495191658697
88136	311	43	GA	9	42	1	A	39.50892363142197	-81.79324623789277
69103	090	44	SD	9	25	0	D	38.02754509310497	-79.93255202102237
42836	441	48	MT	6	33	0	G	47.78615316748435	-88.20735568545373
89505	465	06	SC	1	53	0	B	37.31030742053154	-108.01712164730691
37154	593	00	UT	4	27	0	I	30.907420135811233	-85.01291307079659
42235	117	49	CO	5	38	1	K	45.44233877906548	-89.78805466269628
97671	435	55	IN	6	11	0	K	44.25737739334883	-69.07438160210378
85808	379	47	NH	13	21	0	D	41.81823659400248	-85.3605229220852
22556	316	59	IL	13	44	0	I	40.100183519227755	-94.96770309379934
54995	579	50	MT	8	13	1	L	46.151862937372705	-105.51093052787022
38294	350	08	CO	10	59	0	M	46.67463008803786	-88.77700421690398
47049	278	04	WY	13	32	0	A	33.081522325185034	-108.14481027094243
47148	184	48	SC	13	39	0	B	36.00157743279462	-96.52534007026715
44609	015	30	OK	3	7	0	B	38.67171740821581	-106.41358833795692
19450	288	51	OR	5	41	0	B	38.55314715321356	-99.02490886640635
53449	473	45	WA	12	37	1	I	41.716000868859034	-89.75532192219703
45981	189	51	OK	7	1	0	L	35.32394971295254	-79.9624994660548
19254	137	15	ID	10	65	1	F	35.045125450129255	-85.10851853488253
70707	276	30	IL	6	57	0	M	37.60088570071028	-94.62211859160058
20778	470	36	ID	9	12	0	F	46.07033650559032	-121.52418679749763
21781	131	49	AK	10	48	0	I	43.62020822428506	-73.2379340546048
55821	526	57	MD	15	42	1	E	42.69585619086721	-87.35566202813027
89603	562	26	KY	8	69	1	A	43.634188345795266	-86.63889992547003
83563	016	53	ND	10	6	0	M	40.59635125435507	-123.47465692302966
90810	520	31	NJ	2	19	0	F	41.92970416017444	-84.03588042114046
20804	122	05	FL	7	66	0	C	34.90267400063915	-111.84498575666149
13490	167	12	OH	10	42	1	G	37.77171840761997	-103.63241076019554
71856	442	11	NC	3	52	1	E	44.31195310107512	-71.28511700406418
21472	022	59	RI	6	5	0	D	32.78827180159453	-89.07033481655489
74619	447	48	RI	10	31	0	G	36.22565422765011	-82.3992883666611
62358	401	22	RI	11	19	0	F	46.40596629208519	-98.30661544906918
35688	306	48	LA	14	25	0	B	37.33624913509155	-107.2397429492259
97915	082	48	AZ	4	7	1	E	38.81132782178407	-105.30697382481887
30123	291	16	OH	0	64	1	J	28.586293757412093	-100.29661821518917
28016	178	50	DE	15	6	0	A	28.84979521169803	-99.92176431100509
