ZIP	census_county_2010	census_state_2010	STATE	ChildrenHHCount	length_of_residence	children_ind	head_hh_age_code	GE_LATITUDE_2010	GE_LONGITUDE_2010
26716	105	52	RI	13	5	0	C	43.966635113204035	-70.95834936869011
70668	307	34	NM	15	28	1	B	43.99171398024737	-84.03660344477996
54424	117	43	ND	5	8	1	D	45.806130459032126	-95.19148505046412
61885	579	44	KY	10	1	1	F	44.479693438565185	-94.06416605975758
27715	552	51	DC	4	3	1	F	32.056397667323814	-81.28373520361603
83810	382	59	WV	5	14	0	L	40.140201491054945	-79.8929588799138
17892	328	46	WA	4	17	1	M	45.472318702255805	-89.55902967135009
52463	156	07	WI	5	14	0	J	34.90294664504246	-95.10045887681261
72758	466	19	KS	6	13	1	E	37.39594737363171	-99.17880698534557
43408	452	10	CT	0	66	1	J	33.749568865279365	-79.12790642906467
99128	539	48	SC	8	44	1	L	46.04990503958948	-119.48295219421064
70868	344	19	TX	7	4	1	I	37.86651813374529	-108.34919156057101
48031	384	47	MO	14	54	0	I	41.943074082088934	-113.57518650389135
83710	012	36	IN	1	36	0	M	43.864132585825686	-89.38008068942742
95687	310	12	OK	5	19	1	L	36.639064720006544	-102.47978270708553
24289	050	37	DC	7	35	0	B	47.19070833416163	-114.93551920060831
94363	281	34	MD	10	53	1	F	33.441809220277165	-101.13134406090101
18585	297	51	FL	8	48	0	L	34.262996062144715	-116.45201969075539
71361	077	27	FL	9	20	0	B	45.547896172867425	-93.00555889843392
38334	386	47	TN	11	34	0	K	36.91490767190831	-111.01765474946276
45355	453	45	OK	12	61	1	A	47.365446849965025	-122.08505340526716
83470	126	36	OK	11	34	1	B	38.2024830859789	-120.46574243169202
60807	184	08	TN	5	34	1	M	45.73195695101968	-107.34994005070419
31618	183	56	AR	15	35	0	L	34.01820452203187	-84.24693219628054
78819	519	52	NC	10	14	1	E	38.32017249167034	-79.4983113302504
25971	026	09	WI	8	48	0	K	31.99013009516901	-82.65930922034892
75822	341	27	WY	1	17	1	M	34.59577414098383	-118.49220456880148
82064	155	20	OH	5	18	1	J	39.40018494438037	-86.21572495731228
32957	174	15	SD	4	17	0	J	43.52368519691667	-89.41736981493213
23136	587	30	LA	8	58	0	J	34.25216051614553	-119.00751266496746
96250	580	01	MT	4	46	0	G	37.99160810765689	-120.76812617586708
72973	590	57	FL	7	5	0	K	37.01966725818187	-112.88081708758891
46354	458	56	VT	5	24	0	I	38.38164523829329	-120.69987823861021
69646	191	47	NV	8	28	0	M	40.49005105003197	-121.81617563479887
72530	357	38	NC	0	41	0	G	33.91070140456728	-99.55859691632203
72239	428	22	SD	12	60	0	K	46.03625389687053	-95.07600798948613
21456	261	27	WA	13	1	1	H	32.48462691255928	-107.84235631231729
30364	432	49	AZ	14	36	1	H	30.6285540698878	-94.4374487032434
49469	258	25	OR	1	61	0	I	48.923492377779354	-110.10061058266442
77361	490	41	UT	10	23	0	I	38.51224078027833	-83.06413958671517
73726	245	56	NC	0	4	0	J	45.124556656698786	-117.7249624740438
65019	040	51	PA	2	49	0	K	41.81306468793008	-123.7465114308381
45175	505	04	VA	3	3	0	D	35.96571685743587	-91.49033527105269
34278	375	29	GA	11	53	1	E	38.505295588963875	-105.10835358720654
80901	136	59	NE	6	70	0	E	39.9003615771256	-96.35974173427505
99035	301	06	CA	10	64	0	B	40.279808664885664	-87.3824376296262
53133	581	18	KY	0	27	1	D	35.78408916016605	-79.33660114051227
88449	243	48	TX	14	22	0	J	33.76307003234476	-81.2239251155026
25640	526	54	VA	5	70	1	I	38.64154314445315	-100.85066308184916
82022	157	09	MO	3	12	0	G	45.31268894668614	-96.6615076374061
73309	511	33	CO	9	34	1	G	44.60306670905898	-98.66476727208261
94125	354	09	SC	4	13	1	M	45.279822801397906	-83.35462523069843
13876	236	56	MA	10	29	1	C	44.5289319517804	-75.08805382285124
76259	017	16	DE	3	5	1	F	44.063223854056595	-75.22907117456654
69519	252	15	KS	2	37	1	F	48.52960378463105	-105.05083318499825
85705	311	01	DC	11	53	1	D	47.88409538492798	-117.01854872097205
89610	000	49	HI	15	0	1	L	43.8945858729131	-73.26442219904996
31909	146	31	KY	3	60	0	D	46.06533413003021	-113.25148173411579
24574	303	02	DC	4	21	1	G	41.300083960748196	-84.76067000626725
47379	276	33	AZ	8	2	1	I	33.15281193964708	-98.95292542366785
19648	552	10	NM	15	53	1	M	33.14277991818792	-114.4217363206855
97586	192	59	CT	7	50	0	K	45.69635490879885	-108.63325756488116
76243	226	00	UT	2	11	1	I	45.024978615429156	-71.3055202324731
77274	517	27	LA	2	29	1	B	33.818414594317474	-117.10678316478115
13153	570	38	MD	5	3	0	D	45.00197771962303	-90.68617094774835
16256	425	30	IN	2	1	0	K	44.43804407654989	-70.50365967441145
26221	545	04	NY	7	9	1	J	43.58967216069742	-123.19969415692427
39962	236	25	CO	2	54	0	A	48.759936780726775	-105.04274020693049
82126	469	40	MN	7	21	1	J	31.464929893892773	-92.6979752038433
35277	119	11	NM	8	29	0	K	33.65438184652139	-87.62361463433551
53800	127	12	NE	2	11	0	G	40.97831284456504	-79.85459347490168
10486	551	26	SC	15	67	0	K	46.448564521037	-113.5285097154196
17916	496	08	WA	1	0	0	A	41.04505415271476	-87.64142197095657
52929	008	16	AL	0	27	0	B	35.43292928878685	-114.44570111344507
57488	522	03	DC	9	52	0	E	43.22072814916072	-98.95461548062804
27836	322	20	AZ	0	59	1	J	45.80070193078147	-107.30573545055447
64129	027	49	FL	7	22	1	E	47.685983327939354	-113.8715162752707
61893	357	14	NE	7	16	0	J	41.30694475108251	-100.07928748568364
33373	585	53	FL	10	42	0	M	30.32304146329828	-104.73420022710961
39643	474	50	CA	9	25	1	M	47.50527684313025	-111.09792263093128
56717	553	39	VT	12	65	1	G	37.980505725780326	-84.917517752908
33354	326	57	MN	1	64	1	E	47.75467279026324	-89.11476972291914
49618	087	44	AZ	12	26	1	H	34.67198763257329	-113.23730234387281
57394	022	43	NM	11	35	0	L	31.873048675059152	-82.09293564752326
94824	590	53	IN	14	27	0	E	38.00585631855459	-120.83268323503685
18762	377	55	WY	3	1	0	A	44.75072648000064	-93.01035619257728
76964	078	33	NC	0	38	0	J	45.08393741377006	-84.61464853954368
11817	521	48	ID	13	22	1	G	35.23212430978292	-114.6136034396216
34118	048	50	WY	7	42	1	G	41.307093457297604	-79.09334338253885
56385	519	07	TN	2	64	0	K	33.32113825928296	-98.4105340838625
88551	023	10	AZ	2	40	1	H	37.18523231014262	-80.59542837607694
84100	388	07	GA	12	19	1	L	48.787529293000304	-105.71409605818869
31474	050	46	WA	1	55	1	H	41.38099786674631	-110.09016351356371
22363	053	31	NJ	5	45	1	D	37.43997633193696	-117.30874714561541
27675	532	23	HI	14	37	1	J	40.41619712227673	-97.19028329471777
89061	379	47	WI	14	24	0	K	27.80603784615835	-80.83075330797612
24221	048	19	RI	10	59	0	D	48.26988452285515	-114.07385180566897
95029	569	35	IL	11	64	0	M	48.577634733714476	-120.35611823188303
38143	243	23	PA	4	35	0	B	30.151149934176765	-103.40540097798211
45776	202	38	IN	3	67	1	B	40.110437052921256	-105.29898862031992
37688	316	35	HI	15	47	1	I	42.21105735066776	-98.89648227284395
76100	110	01	SD	14	31	1	F	35.05646832759164	-120.36688312033542
26878	203	15	VT	13	35	1	C	33.76798516403585	-104.76921190333266
93831	282	22	TN	10	65	1	J	45.18452333405605	-121.35928495471784
20463	367	56	RI	4	17	1	H	31.924454776902053	-84.38507018124645
72399	248	35	ME	11	14	0	K	47.108294075383	-95.04686049892673
47584	336	52	UT	7	67	0	C	32.51429117996653	-102.78502643358387
68940	524	38	MT	9	37	0	A	43.13328965898585	-106.16427926808373
84905	532	44	MA	8	0	0	F	35.50141934157908	-89.999155826882
37522	015	50	MS	8	12	0	B	43.32824435745219	-110.75126846607793
52753	039	52	PA	8	17	1	A	36.67391999237158	-107.57346943089303
27613	146	37	OH	6	5	0	J	45.34467718568693	-113.6260786697619
86060	526	42	CO	14	59	1	M	29.02233154970439	-81.16210917063376
92281	173	05	HI	13	39	0	J	40.35622151532502	-112.68214470056984
66283	413	29	ID	8	41	1	I	47.908118641408414	-124.06771621436499
90876	439	12	LA	8	40	0	G	44.98013566799374	-109.97814810972613
44550	002	55	MI	15	64	1	G	32.932863773438484	-79.8350639185702
32945	269	31	NV	8	11	0	E	37.84871022317031	-116.04268347089176
13859	107	44	AK	7	46	1	M	40.4607513840369	-111.46218408899549
20748	185	13	ID	12	38	1	A	40.11042521246381	-89.42893513543
66744	385	08	IL	2	19	0	H	37.70983655136429	-78.6054386313055
96315	531	02	WY	11	27	0	M	36.38005627168983	-101.42183464924926
63728	391	50	AK	9	39	0	J	46.344871712248036	-88.69843486502805
42515	494	11	SC	8	22	0	J	34.96601024058285	-101.41726403173962
26643	479	25	FL	12	11	1	A	38.65765473966232	-113.30958958969345
88288	303	20	MN	0	50	0	E	43.98238054783196	-103.75172475545887
97535	254	12	RI	0	33	1	C	28.807542269519118	-98.6502075428941
59686	106	51	WA	12	64	0	F	40.812678225010536	-105.85177891987865
16168	325	34	AL	4	4	1	E	45.92648150399711	-93.56734635577288
79075	567	25	MD	7	69	1	C	36.7699731497684	-99.0721322016226
61541	067	28	WY	9	51	1	D	42.17002847074632	-103.94730527547317
37681	328	26	SC	1	33	0	G	35.844148296068965	-90.60056897041743
15952	521	55	MD	1	57	0	I	35.078959164185335	-116.14876770166549
30761	561	38	WI	13	24	0	B	42.02572708881963	-84.10250601053056
54300	432	10	LA	4	65	0	F	46.78289152916684	-86.26607520195557
50784	306	49	NY	9	46	1	J	44.06541694442457	-92.88887780517481
65646	071	11	RI	13	54	0	B	35.1145604129119	-83.99337978713567
54119	255	13	MS	9	41	1	E	47.52278107474693	-92.33772948478921
20424	350	59	NE	0	32	0	A	29.849522976903646	-102.75259571191121
76300	534	02	KS	8	11	0	A	39.683376179379486	-113.91555101872521
16263	396	28	UT	9	64	1	K	45.45290248828702	-110.5987075830547
80287	192	50	CT	11	7	0	A	44.98083619268899	-90.13285394865308
34837	322	31	OR	2	51	0	M	31.454863168687993	-111.03353249898873
93491	499	10	AK	4	1	1	J	35.99932282274711	-81.79967683485634
51092	024	36	WA	2	31	1	F	45.40924670867644	-113.96209747638872
56561	317	29	MN	7	64	1	B	40.55827962344741	-121.1717423750306
80599	568	21	NJ	2	58	1	J	47.032504476975134	-101.76032859886263
32840	253	47	ND	1	54	0	D	42.5687651679841	-106.16282431969023
60621	397	16	ID	9	7	1	I	30.86782456564662	-84.07250508325879
39081	188	24	WA	13	15	1	H	39.63218415681154	-122.08968472246977
59395	261	30	MA	12	68	1	C	33.403152439079264	-109.58885592208713
75283	333	21	FL	9	21	1	C	35.588081234954416	-111.84899977279741
75974	409	03	DE	12	41	1	K	44.407712237115206	-85.07590155054034
68322	170	45	NY	6	55	1	D	35.79533728387268	-92.67447997587828
77990	059	50	RI	7	18	0	F	37.25441135854716	-102.98511299560735
34704	421	15	ME	3	31	1	L	41.27392149818217	-98.62525801217193
58986	267	10	KS	11	66	0	L	43.10865217164428	-116.20783991396341
11307	459	28	FL	6	38	1	G	43.66089783937056	-118.51220155623977
55058	397	17	AR	0	64	0	J	45.23639454329569	-113.17802309696488
25841	333	27	CT	3	52	0	B	38.46556095912125	-114.63443206703556
36828	296	16	WA	6	28	0	K	38.41494526903924	-77.22218568517474
70722	206	52	AL	11	38	0	M	33.73236985206855	-93.50526709235251
70030	080	43	NC	3	46	0	J	41.78470870507657	-118.28530172937457
43428	382	10	ND	3	21	0	K	48.48297395766805	-122.17813412630639
21192	580	23	NJ	9	56	0	A	39.26715849773781	-110.7655479352874
42659	429	12	CT	12	12	1	A	31.30657158964994	-100.66862339490896
49666	581	24	NH	4	47	0	J	36.46774178722784	-115.30682226865086
72955	103	40	DE	12	41	1	G	47.077583728852495	-93.93112570199152
60981	279	43	PA	11	49	0	I	39.76114051649853	-92.54137515927658
25744	570	11	NC	10	19	1	K	46.03541698319281	-84.62613300041059
70175	364	35	NH	8	29	0	A	35.70269221804666	-107.78970360004362
24628	357	04	IA	0	48	1	B	38.64239734812165	-104.31290047341574
17758	301	36	AR	14	25	0	I	44.953683327173664	-85.30943827929178
92653	356	12	IN	9	43	1	L	33.97486354899958	-116.58587451449304
42975	572	03	MI	1	1	0	D	44.88104059482977	-101.92408219000825
31977	259	32	SD	15	36	1	M	34.318384102025746	-97.72066041662643
97402	386	57	FL	14	34	0	L	46.96560327571782	-100.98722412718084
97840	135	32	ME	5	13	1	G	44.92673089876132	-67.46140064397233
17263	184	35	MN	4	47	0	D	44.12596458485055	-118.7216517621066
34998	099	17	WV	7	27	1	A	34.14507195021521	-101.12438960902777
80078	406	22	IL	6	33	1	K	37.38163921182869	-94.0679456475998
60102	389	55	NJ	0	51	0	C	40.36378813774754	-99.83643485411
34310	595	15	MT	14	53	1	H	41.57642421053558	-70.92334333331965
93778	215	24	TN	10	48	1	H	44.341024045256646	-104.66459882803284
13061	231	33	AL	9	29	1	J	43.92085842362545	-100.01481751500745
21502	303	09	TN	11	30	1	I	30.087500416523994	-83.3690362574464
56002	017	10	NV	7	62	1	G	45.421256834140976	-108.23783348030477
27943	153	42	CT	15	51	0	E	44.33211145175976	-89.89661130143399
28451	400	15	GA	5	25	0	M	32.80650309714584	-102.32342852359925
36626	380	21	SD	9	17	1	A	44.42561977764772	-98.2238817304875
22997	177	36	KY	13	7	1	D	42.95703327365631	-77.37228974357598
76431	434	25	MI	10	66	1	C	40.34655394914905	-98.46206538708222
51647	334	19	CO	11	37	1	A	38.87588169013674	-117.88075501451222
24459	264	45	IN	14	38	0	J	42.21338146011413	-103.61653892772014
90944	080	40	MN	1	30	0	G	33.87728776552909	-92.36382577231454
54401	132	52	DC	10	15	0	D	41.53603973393244	-115.08248095530013
75066	277	16	NV	9	16	1	L	43.641653414588504	-116.75709948918542
38132	313	39	WI	15	46	1	H	36.66635686525799	-118.62301728384338
26908	428	14	RI	7	37	1	I	44.75623893312114	-70.48229281284283
56213	192	29	MA	2	32	1	J	41.028049432679325	-89.33630014166857
83144	268	24	TN	8	37	0	D	43.88207027801269	-91.52849489703087
76501	310	24	OH	9	22	0	F	37.887331219512454	-85.18980903401831
16488	597	00	MO	10	12	1	I	40.83956190610679	-82.00423558396861
52102	125	22	NE	12	52	0	H	29.21335973627898	-81.27200848572303
94435	176	06	DC	4	64	0	K	39.36467294590919	-108.48899767132501
75291	046	39	CO	11	43	1	F	32.984734065933665	-90.44669951548964
49187	044	10	IL	1	26	0	I	38.20931679468099	-108.77615681428398
55826	279	39	SC	11	52	0	M	38.20013118177973	-81.17772213080774
31250	220	51	SD	15	63	0	E	36.47589282938374	-78.18690337873824
26050	249	59	WI	12	29	0	B	48.81620931610776	-97.95077786085028
42171	192	19	UT	0	8	1	K	35.201492452249845	-82.28772180538073
65272	289	00	HI	2	19	0	E	31.157516902447412	-96.93072106402083
25876	247	57	SC	4	30	0	H	39.4663469773907	-91.00908388472264
94337	057	45	NE	1	59	0	H	42.8698214801828	-106.36564285354638
98495	057	30	NH	1	1	1	J	39.766198548641526	-104.39820052715628
32761	491	30	KS	9	19	0	K	35.735094501900825	-89.23394807426794
35507	564	18	AR	11	44	1	G	30.920756350088013	-103.80946881723308
11900	534	41	PA	13	9	1	I	37.94157589664725	-77.38836211159415
70859	319	15	ME	7	8	0	D	40.195466501014664	-113.51067637227474
58034	061	13	PA	14	37	1	J	34.89561608218107	-103.89709052874066
34558	354	08	SC	0	20	1	J	31.670910351371298	-102.61664545917186
74707	115	41	HI	8	61	1	E	41.32381195553951	-116.26922893543427
31667	053	20	KS	6	60	0	F	39.62036803732815	-86.11720548978005
99550	073	01	WY	12	49	1	J	38.93970120153975	-114.0732191957803
86904	435	41	IL	14	44	1	J	35.18689891181617	-117.67639859373625
24599	180	01	WY	8	28	0	D	29.5751620380693	-94.69344270065345
42106	187	28	NM	5	61	0	H	32.95488966287219	-91.66396076553985
81420	159	04	MA	13	5	0	L	40.78023248816142	-81.63288721689128
28825	516	28	NY	4	36	0	M	44.897857764239816	-119.79353834580496
64645	388	03	NJ	11	11	0	L	48.35267754897205	-106.71222912961404
91099	517	21	UT	2	65	0	D	45.97525105233322	-97.65096449370864
62066	224	28	ID	3	53	0	H	42.91233332808741	-86.86106946044296
93395	215	03	NE	4	35	0	J	36.64533034007347	-84.63776993705144
15166	422	12	OH	7	30	1	J	32.42629467969467	-98.67382275940567
50243	314	19	DC	0	57	0	E	45.624787235866776	-100.99587362486545
91131	236	31	TN	7	26	1	D	42.681601783507034	-74.81402464205036
60615	108	28	WI	2	31	0	C	44.776173797692145	-89.88743165977706
13877	428	30	KS	12	7	0	F	43.198287771050154	-88.33278583123351
28816	515	45	WI	8	21	1	A	30.712053803445645	-83.21923798430848
98890	376	24	VA	6	42	1	I	38.9643906819409	-93.729221610906
19238	082	00	CO	2	41	1	J	43.676644549996794	-122.6229339625184
65186	261	53	AR	2	65	0	A	41.902978886341884	-88.27314728858461
75881	052	48	GA	13	15	0	B	43.980353065638795	-112.84855291409919
93591	425	22	RI	8	29	1	J	35.59303635078898	-113.75671006757581
80425	266	42	KY	1	44	0	F	38.5913496295414	-103.22608433859195
45117	367	38	MD	0	36	1	K	40.97630038842489	-84.13812945262649
80665	281	55	VA	11	43	0	F	38.51971339475573	-112.99858080928642
69139	240	05	WA	5	69	1	M	40.83982579659219	-89.95502192187642
78019	368	01	IL	14	35	0	E	37.52415933032351	-119.24808025787652
23351	467	40	KY	11	39	0	L	34.51465636908034	-119.62809670947036
14749	596	34	NV	7	35	0	M	42.1682223096535	-105.35088867558099
12670	111	56	NV	11	37	0	I	37.18505310674432	-118.80818565931634
31314	209	23	PA	7	44	1	K	45.85959084685338	-95.96698450867335
52990	437	46	GA	2	26	0	F	39.41958019653046	-103.97698736126779
30904	502	22	NC	13	43	1	E	39.29698972015199	-94.81303775303998
85550	251	25	OH	5	28	1	M	37.02008119057214	-117.32737129127442
63336	174	57	NE	7	30	0	A	36.11408461279523	-86.35279414514106
72665	230	48	WY	9	37	1	D	35.006821527747725	-109.88021545446662
12471	582	54	FL	4	8	1	J	33.633983761502996	-91.96156741108044
59593	156	52	CO	10	1	1	B	48.32786390819362	-96.3871905538328
35125	387	37	DE	14	69	0	H	39.18180345384157	-100.9782588689068
18151	134	33	WA	6	26	1	J	29.903608146521847	-93.14756283788819
92215	213	05	SD	7	2	0	F	46.073673286918336	-93.97163498962456
13721	194	27	PA	4	3	1	M	43.168286268034635	-120.92298146784647
20894	325	26	WI	0	30	0	B	44.757217313936195	-106.00786343659564
84573	254	15	NH	0	47	0	L	36.459699991855906	-105.17428697900239
60907	241	17	NE	9	26	0	B	34.077384162826476	-115.15216744028116
41760	568	48	AL	13	17	1	G	41.335187625707945	-110.85666750392376
64907	018	26	ME	10	70	1	E	45.99007914102367	-112.43357517728218
60248	119	11	GA	7	42	1	J	39.98100363456791	-120.03667401003686
14516	176	22	KY	5	21	0	G	39.119701566043545	-108.0140515743786
84382	506	01	AK	9	68	0	C	34.521435174528236	-84.18652432177984
40436	043	20	ME	9	68	1	G	29.589606308711925	-90.53991325415814
83963	004	03	GA	9	52	0	J	36.98070293377878	-100.86476893147419
64465	139	48	WY	12	45	1	H	43.59325331237602	-113.37570402074417
51767	570	33	ND	4	6	0	G	39.60362374551793	-84.11043305524677
43850	286	06	TN	10	10	0	L	31.461533782540556	-103.23141442599501
63323	333	47	MS	14	66	1	D	42.68016416342272	-75.8930194102656
96841	344	07	AK	14	70	0	A	31.97493698198242	-101.95587528623622
16734	152	43	TX	10	10	1	J	43.08039963666474	-120.4851979165954
70736	384	19	MI	12	45	0	G	42.63186143590155	-103.14247705929172
88714	507	36	MS	12	20	1	A	42.539733545516754	-87.86987584566187
17009	559	41	NC	12	9	1	G	26.69601784991923	-81.52250055296935
78849	180	48	AK	8	26	1	B	34.18162600993073	-112.7448728908322
57724	095	55	DC	7	68	0	F	45.74400299558458	-112.0470609523468
74051	284	48	KS	7	11	0	H	40.85402788114295	-101.37439686492094
69477	375	31	IA	8	9	1	G	39.50965455561153	-120.50767092657308
74617	048	30	OK	11	66	0	M	45.63615948980723	-94.48053305632914
75533	417	33	AK	15	51	1	C	44.29822163866328	-89.87916165619339
32672	505	34	CT	6	69	1	C	30.21272372637158	-102.58030973556659
99473	428	57	WY	6	20	1	D	34.81872525996578	-112.29820340033879
67753	403	08	DE	12	1	1	L	42.2183967915901	-97.39461038356504
57498	574	14	IN	4	51	0	F	34.2746405910719	-116.13721262137261
32753	239	40	MN	3	63	0	F	32.09744485387613	-83.92170441772515
78509	374	37	AL	7	14	1	E	28.911389010848197	-100.50395722988804
58242	480	08	DE	15	8	0	F	46.37367783600513	-113.78586480806501
58810	568	38	NY	3	65	0	K	45.72674130113486	-107.05187718368113
88332	180	06	SC	15	21	1	G	30.104855080556625	-82.98770275529456
22622	148	28	ME	12	37	0	J	46.046271810928744	-113.18115186346706
20553	126	11	VT	3	52	0	M	45.75070609989591	-123.04094721166064
93778	386	21	VA	5	26	0	G	39.77752762666702	-92.9487169017861
31350	035	32	NM	15	14	0	D	41.193587957111106	-78.70669833243008
20930	172	40	MO	9	43	0	L	41.20837546542022	-102.38077250437416
60549	091	00	RI	2	29	1	J	48.2568067015947	-118.02640158880595
95316	496	32	MS	14	16	0	J	37.915064831127935	-94.84234227587874
67007	384	49	CO	1	5	0	K	35.78741028818712	-83.48168101028759
45929	393	20	MN	8	65	0	E	41.25374972092357	-79.55904550084405
74057	402	41	AZ	9	34	1	F	36.161783884267045	-86.1303453329711
93033	005	32	VA	6	5	1	I	27.09224496983833	-98.9245639908353
92664	451	04	TN	12	69	0	B	46.68847440451142	-122.63814436665048
35039	561	56	WA	3	40	0	H	35.44795986503438	-101.63205509031513
30305	052	32	OH	3	34	0	A	41.7443442561778	-72.23585588009485
33058	085	01	HI	8	16	1	A	46.4655340598767	-99.12860266068884
88946	431	19	CT	13	29	0	H	44.44495991291926	-88.62178016010753
75008	414	56	IN	2	27	0	C	33.816467224767635	-106.6499099368611
73429	591	31	IL	2	58	0	H	30.922023428517942	-85.02321753203611
50276	498	33	NJ	3	31	0	I	44.37771086468382	-69.68293410651361
10907	329	16	OH	11	34	1	J	43.58500273348191	-124.03666011445058
48748	478	25	OR	4	28	0	E	33.65302487450363	-82.33546191218176
23449	408	31	SC	5	1	0	C	44.761674391517914	-124.01523694974027
97184	476	50	SC	5	25	1	J	39.322296823717295	-84.30457165583942
63192	008	49	GA	10	53	1	I	37.01951554430015	-113.85479854281513
80362	280	41	NE	12	37	0	M	37.939248113737094	-86.17547280310511
12782	299	22	SD	11	2	1	B	45.981089449693435	-118.45370183999552
62523	470	40	KY	1	7	0	D	43.08280224752729	-75.87865091525825
99400	162	47	ID	12	31	0	J	36.41673191311406	-101.04672182911557
82250	312	12	OR	10	5	1	A	33.163127297090966	-108.81769626947118
79080	228	52	FL	11	69	0	B	29.701660315829542	-99.84444179294725
50174	080	38	AR	12	50	1	M	35.20808657492619	-109.68618145335931
86897	174	28	MS	1	17	0	J	46.454016406882104	-106.74838496496852
14083	237	08	DE	14	12	0	F	39.05941841834495	-85.12994790763938
96809	463	55	NY	1	53	0	M	38.592753395582186	-98.81063722741696
94453	269	09	OK	5	29	0	A	39.09398645705426	-87.31450211044702
38501	586	41	ME	4	68	1	H	34.584269287566414	-102.93950078133916
52719	503	30	TX	11	58	1	K	38.67628291716085	-109.48577810384775
74608	001	52	MO	3	10	1	E	42.09238409772854	-120.37568712551501
97784	584	46	KY	7	8	1	C	47.373672725429195	-96.60598657018596
59857	364	12	DE	5	2	1	A	43.636376964250246	-74.83314025920237
21521	284	08	NY	3	12	1	H	42.5654444500251	-123.9308174024862
90512	576	10	NV	5	5	0	E	32.65650319449602	-101.88858120111954
44270	342	43	CO	12	50	0	D	40.30537600276416	-80.55696736165214
98027	439	21	KS	3	30	1	G	38.29577663565652	-111.6521642679998
36522	062	42	NH	2	5	0	H	33.55921104445083	-103.66939041099813
40124	139	22	TX	7	33	1	M	46.62547318109648	-89.78604589504086
28969	582	02	KS	11	30	1	A	44.46172172106714	-75.46768336364494
92940	584	40	FL	0	37	1	K	40.437475680876275	-98.08954255728224
41737	304	14	NE	4	17	0	D	37.18452006854216	-90.58193188410269
56087	106	30	IL	7	4	0	B	46.79762689676964	-121.57548621459156
66216	036	57	NC	8	31	0	K	38.69322036263961	-98.36175131128013
59090	449	54	WV	4	32	1	G	40.251651492233684	-107.1823529915374
83049	234	19	KY	4	54	0	L	37.77411616615356	-80.45501529207462
19509	599	30	CT	14	16	0	M	33.27761561330949	-109.59830491749814
60012	113	25	SC	7	5	1	C	45.44700659835551	-113.44847723205257
29067	034	02	NH	14	18	1	C	33.04994632158787	-101.23543028140207
52618	456	18	ME	5	65	1	D	39.00428776270222	-101.89022456287316
46183	092	43	MN	2	61	0	F	42.63537221252449	-97.67249518560223
58914	170	21	NC	1	65	1	H	39.061150231987405	-116.18353143370605
14994	378	58	TX	11	35	1	I	44.9060251768245	-102.6818830592031
74780	134	41	VT	10	40	1	L	39.1101800914826	-85.4012012296999
97202	033	42	HI	1	46	0	J	32.061634781978	-93.8478009089818
32076	271	47	NM	5	67	1	B	39.57210530992253	-86.85259779377057
63635	074	53	IA	11	7	1	L	30.3209230944595	-104.16211004873773
87839	054	05	GA	11	21	1	H	31.975432621572594	-90.0736609592636
35171	492	53	IN	0	42	0	E	46.463077124298366	-104.70527694191294
57850	196	07	NC	12	41	0	D	36.63269968544716	-82.65822445102408
16414	242	28	NY	12	69	0	K	35.883683308691744	-111.70590286126095
34280	058	12	WY	8	42	1	E	30.576546801659845	-84.19995325993831
52216	344	06	WV	8	2	0	F	44.4101442643213	-87.86705579168442
51952	291	52	ND	10	46	1	A	47.58686387627488	-119.77646417980935
29053	587	18	MT	14	4	1	D	44.50373339148079	-103.2404204130548
78773	537	42	WV	2	60	0	H	47.95362547955501	-119.09401577013328
50298	308	17	UT	14	3	0	F	30.883173325392228	-82.7676980193699
96093	579	22	NM	9	1	0	B	41.447849316857045	-94.74749998451519
95348	055	36	AZ	14	2	0	L	46.27505553324977	-116.44003422809823
76772	339	06	KS	0	21	0	D	47.603869865462315	-110.86631800228702
17251	488	44	MI	14	16	1	K	33.79952293350312	-99.55254193034091
38450	533	49	VT	11	61	1	D	41.230983049502726	-92.1528720156862
39835	148	18	PA	7	30	0	K	37.13489430347752	-80.41884511129486
99197	385	44	AR	14	6	0	F	40.263171227151446	-99.38189182809361
16058	402	06	WV	4	28	1	H	45.55524780229196	-122.79858949701156
83621	563	59	TX	14	30	0	H	41.98217016189914	-94.84804457673917
22207	252	24	MS	14	1	0	G	30.31334311816907	-104.14854479500436
41565	339	05	SC	14	57	1	I	40.56158667944831	-86.43951459226706
55287	309	13	RI	15	15	1	G	43.113124180620076	-103.44117530927615
38631	478	33	MI	14	31	0	F	35.30077609427717	-102.16326752060922
64743	531	03	TN	7	51	1	E	46.99333486953404	-120.26145984331431
51914	355	27	WA	14	22	0	K	45.440325486522724	-121.16322378455608
48687	115	21	DC	6	5	0	D	30.77667048747115	-84.41355811838504
92438	238	13	NJ	7	2	1	C	46.128974178272884	-98.8049716134433
83909	496	51	WI	9	29	0	A	38.933742034410294	-94.18429882390066
70904	524	20	MT	14	18	1	B	34.27777523894944	-95.54980928913862
95629	578	06	KS	10	70	1	E	41.00207449243936	-74.06855143454644
98898	362	07	MN	2	70	1	B	37.1354208645662	-77.94987830076593
95146	426	22	WI	3	44	1	I	40.95804871867267	-118.45316256824553
12099	482	28	MO	2	64	0	C	44.750218326567975	-87.24631877456088
19076	253	23	ND	1	42	1	I	37.11233692782622	-107.35785865506253
58587	115	57	CA	5	66	1	L	40.95704676325511	-118.74506443458925
